Origin,OriginCode,Destination,DestinationCode,Country,FLight_Path,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Img_URL,Price
Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,9:00am - 2:25pm,5/10/2023,5/18/2023,33h 25m (1 stop),22h 20m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$915 
Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,3:55am - 6:25am,5/10/2023,5/18/2023,30h 30m (1 stop),19h 25m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$938 
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 7:15pm,5/10/2023,5/18/2023,14h 15m (1 stop),3h 10m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$763 
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 7:45am,5/10/2023,5/18/2023,26h 45m (1 stop),15h 40m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$763 
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 12:00pm,5/10/2023,5/18/2023,31h 0m (1 stop),20h 5m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$790 
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,11:45am - 4:55pm,5/10/2023,5/18/2023,41h 10m (2 stops),10h 35m in Jeddah (JED) � 7h 55m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,615 "
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,11:45am - 4:55pm,5/10/2023,5/18/2023,41h 10m (2 stops),15h in Jeddah (JED) � 3h 20m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,615 "
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,11:45am - 12:15pm,5/10/2023,5/18/2023,36h 30m (2 stops),10h 35m in Jeddah (JED) � 2h 55m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,664 "
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/18/2023,29h 10m (2 stops),7h 50m in Karachi (KHI) � 3h 45m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,112 "
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/18/2023,53h 10m (2 stops),12h 5m in Karachi (KHI) � 23h 45m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,112 "
Quetta,UET,Toronto,YYZ,Pakistan - Canada,UET-YYZ,1:20pm - 9:30am,5/10/2023,5/18/2023,53h 10m (2 stops),21h 35m in Karachi (KHI) � 14h 10m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,112 "
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 2:25am,5/10/2023,5/18/2023,15h 5m (2 stops),7h 50m in Karachi (KHI) � 1h 40m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$668 
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 2:25am,5/10/2023,5/18/2023,15h 5m (2 stops),1h 55m in Karachi (KHI) � 7h 35m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$668 
Quetta,UET,Riyadh,RUH,Pakistan - Saudi Arabia,UET-RUH,1:20pm - 8:05am,5/10/2023,5/18/2023,20h 45m (2 stops),1h 55m in Karachi (KHI) � 13h 20m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$668 
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,6:05pm - 3:45am,5/10/2023,5/18/2023,11h 40m (1 stop),5h 10m in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$583 
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,6:05pm - 8:10pm,5/10/2023,5/18/2023,28h 5m (1 stop),21h 35m in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$583 
Quetta,UET,Jeddah,JED,Pakistan - Saudi Arabia,UET-JED,1:20pm - 2:10am,5/10/2023,5/18/2023,14h 50m (2 stops),1h 55m in Karachi (KHI) � 6h 30m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$632 
Quetta,UET,Dammam,DMM,Pakistan - Saudi Arabia,UET-DMM,6:05pm - 12:35pm,5/10/2023,5/18/2023,20h 30m (1 stop),15h 20m in Islamabad (ISB),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$592 
Quetta,UET,Dammam,DMM,Pakistan - Saudi Arabia,UET-DMM,1:20pm - 9:20pm,5/10/2023,5/18/2023,10h 0m (2 stops),1h 55m in Karachi (KHI) � 3h in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$657 
Quetta,UET,Dammam,DMM,Pakistan - Saudi Arabia,UET-DMM,1:20pm - 8:00am,5/10/2023,5/18/2023,20h 40m (2 stops),12h 5m in Karachi (KHI) � 3h 55m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$657 
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,1:20pm - 3:15pm,5/10/2023,5/18/2023,26h 55m (1 stop),23h 15m in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$410 
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,1:20pm - 11:45pm,5/10/2023,5/18/2023,11h 25m (1 stop),7h 50m in Karachi (KHI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$469 
Quetta,UET,Dubai,DXB,Pakistan - United Arab Emirates,UET-DXB,1:20pm - 3:45am,5/10/2023,5/18/2023,15h 25m (1 stop),12h 5m in Karachi (KHI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$469 
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 3:45am,5/10/2023,5/18/2023,15h 25m (2 stops),7h 50m in Karachi (KHI) � 1h 45m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$526 
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 5:15am,5/10/2023,5/18/2023,16h 55m (2 stops),7h 50m in Karachi (KHI) � 3h 15m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$526 
Quetta,UET,Abu Dhabi,AUH,Pakistan - United Arab Emirates,UET-AUH,1:20pm - 8:45am,5/10/2023,5/18/2023,20h 25m (2 stops),12h 5m in Karachi (KHI) � 2h 45m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$526 
Quetta,UET,London,LHR,Pakistan - United Kingdom,UET-LHR,1:20pm - 4:10pm,5/10/2023,5/18/2023,30h 50m (2 stops),1h 55m in Karachi (KHI) � 17h 35m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$998 
Quetta,UET,London,LHR,Pakistan - United Kingdom,UET-LHR,1:20pm - 4:10pm,5/10/2023,5/18/2023,30h 50m (2 stops),14h 10m in Karachi (KHI) � 5h 20m in Dubai (DXB),Multiple airlines � Emirates 2109 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$998 
Quetta,UET,London,LHR,Pakistan - United Kingdom,UET-LHR,1:20pm - 4:10pm,5/10/2023,5/18/2023,30h 50m (2 stops),7h 50m in Karachi (KHI) � 11h 40m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$998 
Quetta,UET,Manchester,MAN,Pakistan - United Kingdom,UET-MAN,1:20pm - 7:45am,5/10/2023,5/18/2023,22h 25m (2 stops),1h 55m in Karachi (KHI) � 9h 10m in Dubai (DXB),Multiple airlines � Emirates 2113 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,003 "
Quetta,UET,Manchester,MAN,Pakistan - United Kingdom,UET-MAN,1:20pm - 7:45am,5/10/2023,5/18/2023,22h 25m (2 stops),7h 50m in Karachi (KHI) � 3h 15m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,003 "
Quetta,UET,Manchester,MAN,Pakistan - United Kingdom,UET-MAN,1:20pm - 7:15pm,5/10/2023,5/18/2023,33h 55m (2 stops),14h 10m in Karachi (KHI) � 8h 25m in Dubai (DXB),Multiple airlines � Emirates 2109 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,003 "
Quetta,UET,New York,JFK,Pakistan - United States,UET-JFK,1:20pm - 8:50am,5/10/2023,5/18/2023,28h 30m (2 stops),7h 50m in Karachi (KHI) � 3h 5m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,552 "
Quetta,UET,New York,JFK,Pakistan - United States,UET-JFK,1:20pm - 6:55pm,5/10/2023,5/18/2023,38h 35m (3 stops),7h 50m in Karachi (KHI) � 10h in Dubai (DXB) � 1h 50m in Milan (MXP),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,552 "
Quetta,UET,New York,JFK,Pakistan - United States,UET-JFK,1:20pm - 6:55pm,5/10/2023,5/18/2023,38h 35m (3 stops),12h 5m in Karachi (KHI) � 6h in Dubai (DXB) � 1h 50m in Milan (MXP),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,552 "
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/18/2023,36h 55m (2 stops),12h 5m in Karachi (KHI) � 5h 10m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,795 "
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/18/2023,36h 55m (2 stops),7h 50m in Karachi (KHI) � 9h 10m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,795 "
Quetta,UET,Los Angeles,LAX,Pakistan - United States,UET-LAX,1:20pm - 2:15pm,5/10/2023,5/18/2023,60h 55m (2 stops),21h 35m in Karachi (KHI) � 19h 35m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,795 "
Quetta,UET,Chicago,ORD,Pakistan - United States,UET-ORD,6:05pm - 8:40am,5/10/2023,5/18/2023,48h 35m (2 stops),9h in Islamabad (ISB) � 20h in Abu Dhabi (AUH),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,662 "
Quetta,UET,Chicago,ORD,Pakistan - United States,UET-ORD,1:20pm - 8:40am,5/10/2023,5/18/2023,53h 20m (2 stops),13h 20m in Karachi (KHI) � 21h 40m in Abu Dhabi (AUH),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,717 "
Quetta,UET,Chicago,ORD,Pakistan - United States,UET-ORD,1:20pm - 8:40am,5/10/2023,5/18/2023,29h 20m (2 stops),4h in Karachi (KHI) � 7h in Abu Dhabi (AUH),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,947 "
Islamabad,ISB,Montreal,YUL,Pakistan - Canada,ISB-YUL,9:20am - 2:17pm,5/10/2023,5/19/2023,37h 57m (2 stops),14h 25m in Dubai (DXB) � 4h 55m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,315 "
Islamabad,ISB,Montreal,YUL,Pakistan - Canada,ISB-YUL,9:20am - 6:17pm,5/10/2023,5/19/2023,41h 57m (2 stops),14h 25m in Dubai (DXB) � 8h 55m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,315 "
Islamabad,ISB,Montreal,YUL,Pakistan - Canada,ISB-YUL,9:20am - 11:17am,5/10/2023,5/19/2023,34h 57m (2 stops),14h 25m in Dubai (DXB) � 1h 55m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,484 "
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,9:20am - 3:45pm,5/10/2023,5/19/2023,65h 25m (2 stops),21h 20m in Dubai (DXB) � 21h 15m in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,722 "
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,9:20am - 2:51pm,5/10/2023,5/19/2023,64h 31m (2 stops),22h 20m in Dubai (DXB) � 22h 40m in Seattle (SEA),Multiple airlines � Alaska Airlines 2542 operated by HORIZON AIR AS ALASKAHORIZON,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,723 "
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,3:35am - 2:51pm,5/10/2023,5/19/2023,46h 16m (2 stops),2h 40m in Doha (DOH) � 23h 30m in Seattle (SEA),Multiple airlines � Alaska Airlines 2542 operated by HORIZON AIR AS ALASKAHORIZON,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,822 "
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,9:20am - 1:13pm,5/10/2023,5/19/2023,36h 53m (2 stops),15h 55m in Dubai (DXB) � 2h 40m in Toronto (YYZ),Emirates � Emirates 5755 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$2,353 "
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,3:35am - 7:34pm,5/10/2023,5/19/2023,24h 59m (2 stops),2h 40m in Doha (DOH) � 3h 10m in Boston (BOS),Multiple airlines � Porter Airlines 2346 operated by PORTER AIRLINES INC,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,523 "
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,9:20am - 11:13am,5/10/2023,5/19/2023,34h 53m (2 stops),14h 25m in Dubai (DXB) � 2h 5m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,650 "
Islamabad,ISB,Quebec City,YQB,Pakistan - Canada,ISB-YQB,9:20am - 4:56pm,5/10/2023,5/19/2023,40h 36m (2 stops),14h 25m in Dubai (DXB) � 7h 25m in Toronto (YYZ),"Air Canada � Air Canada 7571 operated by Emirates, Air Canada 1952 operated by AIR CANADA ROUGE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,372 "
Islamabad,ISB,Quebec City,YQB,Pakistan - Canada,ISB-YQB,9:20am - 8:21pm,5/10/2023,5/19/2023,44h 1m (2 stops),14h 25m in Dubai (DXB) � 10h 50m in Toronto (YYZ),"Air Canada � Air Canada 7571 operated by Emirates, Air Canada 1954 operated by AIR CANADA ROUGE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,372 "
Islamabad,ISB,Quebec City,YQB,Pakistan - Canada,ISB-YQB,9:20am - 9:21pm,5/10/2023,5/19/2023,45h 1m (2 stops),14h 25m in Dubai (DXB) � 11h 50m in Toronto (YYZ),"Air Canada � Air Canada 7571 operated by Emirates, Air Canada 1956 operated by AIR CANADA ROUGE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,372 "
Islamabad,ISB,Winnipeg,YWG,Pakistan - Canada,ISB-YWG,7:30pm - 7:10pm,5/10/2023,5/19/2023,33h 40m (2 stops),11h 5m in Abu Dhabi (AUH) � 2h 40m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,397 "
Islamabad,ISB,Winnipeg,YWG,Pakistan - Canada,ISB-YWG,7:30pm - 9:08pm,5/10/2023,5/19/2023,35h 38m (2 stops),11h 5m in Abu Dhabi (AUH) � 4h 35m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,397 "
Islamabad,ISB,Winnipeg,YWG,Pakistan - Canada,ISB-YWG,7:30pm - 10:39am,5/10/2023,5/19/2023,49h 9m (2 stops),11h 5m in Abu Dhabi (AUH) � 18h 5m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,397 "
Islamabad,ISB,Jeddah,JED,Pakistan - Saudi Arabia,ISB-JED,4:25am - 4:10pm,5/10/2023,5/19/2023,13h 45m (1 stop),7h 35m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$486 
Islamabad,ISB,Jeddah,JED,Pakistan - Saudi Arabia,ISB-JED,4:25am - 11:05am,5/10/2023,5/19/2023,8h 40m (1 stop),2h 30m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$505 
Islamabad,ISB,Dammam,DMM,Pakistan - Saudi Arabia,ISB-DMM,4:25am - 3:15am,5/10/2023,5/19/2023,24h 50m (1 stop),20h 5m in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,$449 
Islamabad,ISB,Dammam,DMM,Pakistan - Saudi Arabia,ISB-DMM,3:05am - 11:10am,5/10/2023,5/19/2023,10h 5m (1 stop),2h 45m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$496 
Islamabad,ISB,Dammam,DMM,Pakistan - Saudi Arabia,ISB-DMM,10:25am - 7:10pm,5/10/2023,5/19/2023,10h 45m (1 stop),3h 25m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$496 
Islamabad,ISB,Dubai,DXB,Pakistan - United Arab Emirates,ISB-DXB,10:00pm - 3:15pm,5/10/2023,5/19/2023,18h 15m (1 stop),14h in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$394 
Islamabad,ISB,Dubai,DXB,Pakistan - United Arab Emirates,ISB-DXB,7:00pm - 3:15pm,5/10/2023,5/19/2023,21h 15m (1 stop),17h in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$394 
Islamabad,ISB,Dubai,DXB,Pakistan - United Arab Emirates,ISB-DXB,4:00pm - 3:15pm,5/10/2023,5/19/2023,24h 15m (1 stop),20h in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$394 
Islamabad,ISB,London,LHR,Pakistan - United Kingdom,ISB-LHR,5:30am - 2:45pm,5/10/2023,5/19/2023,13h 15m (1 stop),2h 50m in Kuwait City (KWI),Kuwait Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/KU_sq.svg,$918 
Islamabad,ISB,London,LHR,Pakistan - United Kingdom,ISB-LHR,10:00pm - 4:10pm,5/10/2023,5/19/2023,22h 10m (2 stops),4h 55m in Karachi (KHI) � 5h 20m in Dubai (DXB),Multiple airlines � Emirates 2109 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$968 
Islamabad,ISB,London,LHR,Pakistan - United Kingdom,ISB-LHR,7:00pm - 4:10pm,5/10/2023,5/19/2023,25h 10m (2 stops),5h 50m in Karachi (KHI) � 7h 40m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$968 
Islamabad,ISB,Manchester,MAN,Pakistan - United Kingdom,ISB-MAN,4:00pm - 7:45am,5/10/2023,5/19/2023,19h 45m (2 stops),4h 35m in Karachi (KHI) � 3h 15m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$926 
Islamabad,ISB,Manchester,MAN,Pakistan - United Kingdom,ISB-MAN,9:20am - 7:15pm,5/10/2023,5/19/2023,13h 55m (1 stop),2h 55m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$947 
Islamabad,ISB,Manchester,MAN,Pakistan - United Kingdom,ISB-MAN,9:20am - 7:45am,5/10/2023,5/19/2023,26h 25m (1 stop),15h 25m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$947 
Karachi,KHI,Vancouver,YVR,Pakistan - Canada,KHI-YVR,4:35pm - 4:05pm,5/10/2023,5/19/2023,35h 30m (2 stops),7h 5m in Dubai (DXB) � 9h 40m in Amsterdam (AMS),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,498 "
Karachi,KHI,Vancouver,YVR,Pakistan - Canada,KHI-YVR,4:00am - 5:04pm,5/10/2023,5/19/2023,25h 4m (2 stops),3h 5m in Doha (DOH) � 3h 35m in Seattle (SEA),Multiple airlines � Alaska Airlines 3400 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,725 "
Karachi,KHI,Vancouver,YVR,Pakistan - Canada,KHI-YVR,4:00am - 5:04pm,5/10/2023,5/19/2023,25h 4m (2 stops),3h 5m in Doha (DOH) � 3h 35m in Seattle (SEA),Qatar Airways � Qatar Airways 2099 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,736 "
Karachi,KHI,Montreal,YUL,Pakistan - Canada,KHI-YUL,10:30am - 10:46pm,5/10/2023,5/19/2023,45h 16m (2 stops),21h in Doha (DOH) � 5h 30m in Philadelphia (PHL),Qatar Airways � Qatar Airways 7629 operated by PIEDMONT AIRLINES AS AMERICAN EAGLE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,820 "
Karachi,KHI,Montreal,YUL,Pakistan - Canada,KHI-YUL,10:30pm - 2:17pm,5/10/2023,5/19/2023,24h 47m (2 stops),2h 15m in Dubai (DXB) � 4h 55m in Toronto (YYZ),Air Canada � Air Canada 7573 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,831 "
